fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,year,month,day,day_of_week,time_bin,trip_distance
9.3,-73.993462,40.762105,-73.995458,40.74666,1,2011,9,8,Thursday,Midday,1.0723138645432908
10.0,-73.968473,40.754668,-73.987995,40.72262,1,2014,3,17,Monday,Evening,2.4389283888798654
6.1,-73.98971999999999,40.73397,-73.99209499999999,40.749264,1,2012,7,4,Wednesday,Midday,1.0640678871430032
3.3,-73.988223,40.735483,-73.984767,40.7401,2,2010,11,21,Sunday,Late Night,0.3667636226133456
8.1,-73.97441500000001,40.793482,-73.953675,40.779538,1,2011,7,13,Wednesday,Evening,1.4510949383897298
6.9,-73.997587,40.736277,-73.98057800000001,40.75826,2,2010,5,11,Tuesday,Morning,1.7607008967986622
7.7,-74.00590600000001,40.736404,-73.995763,40.764288,1,2010,10,8,Friday,Late Night,1.9985339198547145
2.9,-73.95885200000001,40.785168,-73.958823,40.783432,2,2011,12,8,Thursday,Midday,0.11996300289288339
5.7,-73.989785,40.735541999999995,-74.00575,40.741153,6,2011,7,30,Saturday,Midday,0.9213901163874939
10.5,-74.000924,40.731746,-74.009788,40.705845,1,2013,4,2,Tuesday,Night,1.8489203212418945
17.5,-73.991742,40.749590000000005,-73.94788199999999,40.774412,1,2013,2,14,Thursday,Afternoon,2.8654705543865404
7.7,-73.999797,40.733052,-74.013242,40.714672,1,2011,8,30,Tuesday,Morning,1.4521175552317407
5.3,-73.986812,40.761908,-74.00125,40.762635,1,2011,3,17,Thursday,Morning,0.757298691272626
5.7,-73.968165,40.76371,-73.960832,40.773883000000005,2,2010,6,1,Tuesday,Midday,0.8008556022534837
5.7,-73.980373,40.783428,-73.967588,40.791191999999995,1,2009,12,7,Monday,Midday,0.8574303468542742
12.5,-73.983835,40.7554,-73.987217,40.722362,3,2011,12,30,Friday,Evening,2.28970247038645
7.3,-73.987177,40.720547,-73.990257,40.725732,1,2011,12,23,Friday,Night,0.39290294503704504
6.1,-73.99105899999999,40.750827,-73.979138,40.756045,1,2009,8,27,Thursday,Midday,0.7206610837241427
7.0,-73.97834,40.745682,-73.977102,40.759747,1,2013,1,17,Thursday,Midday,0.9740155610397984
4.1,-73.977548,40.760659999999994,-73.971968,40.7618,5,2010,11,14,Sunday,Afternoon,0.3024777119233311
8.0,-73.984375,40.759955,-73.998932,40.764140000000005,1,2013,12,16,Monday,Midday,0.8148950652010347
5.0,-73.99870200000001,40.734693,-73.995263,40.72732,1,2013,1,14,Monday,Morning,0.5403431908954275
10.5,-73.99052900000001,40.750621,-73.984115,40.721463,1,2010,6,5,Saturday,Morning,2.042542575473087
6.9,-73.99385,40.751782,-73.979427,40.750917,1,2010,1,22,Friday,Evening,0.7573319660258339
9.0,-73.991385,40.755552,-73.994792,40.765492,6,2014,1,31,Friday,Midday,0.7095994861090525
5.0,-73.970788,40.761919,-73.965563,40.771101,1,2012,9,16,Sunday,Evening,0.6908697790846082
7.7,-73.966432,40.789275,-73.952897,40.783374,1,2010,11,15,Monday,Morning,0.8171183058490064
8.5,-74.00343000000001,40.742,-73.98774499999999,40.724235,2,2014,9,23,Tuesday,Late Night,1.4769089614325488
8.5,-73.987403,40.744615,-73.990563,40.717597,1,2009,10,28,Wednesday,Night,1.8741965126793065
12.0,-73.98288000000001,40.761754,-73.991118,40.750332,1,2013,11,29,Friday,Afternoon,0.8993385639448412
6.0,-73.95338000000001,40.785371999999995,-73.961188,40.774712,5,2013,11,17,Sunday,Midday,0.8422879555496665
5.3,-73.96198299999999,40.805607,-73.973427,40.792952,1,2010,1,13,Wednesday,Late Night,1.0596945703614975
16.1,-74.003812,40.725432,-73.972303,40.782438,2,2010,7,24,Saturday,Evening,4.270319553183371
8.0,-73.99511700000001,40.749812,-73.983882,40.769652,1,2013,8,28,Wednesday,Night,1.4916849067957225
3.5,-73.98254200000001,40.735387,-73.985277,40.731997,2,2013,2,28,Thursday,Afternoon,0.27454568732995244
6.0,-73.961448,40.777361,-73.949713,40.793575,1,2013,12,21,Saturday,Morning,1.2775431964456412
3.7,-73.99525200000001,40.733327,-73.991451,40.727754,1,2011,8,10,Wednesday,Morning,0.43347227625767226
7.7,-74.009372,40.705337,-73.999977,40.730587,2,2012,3,1,Thursday,Late Night,1.8127650951668077
11.7,-74.017185,40.705327,-74.002095,40.729587,1,2012,8,9,Thursday,Morning,1.853256288865771
10.9,-73.984222,40.746478,-73.955078,40.780368,2,2009,10,31,Saturday,Afternoon,2.7946486051521546
10.9,-73.99394699999999,40.741385,-73.97020400000001,40.757715000000005,1,2011,10,14,Friday,Morning,1.6786598061762155
12.9,-74.007951,40.711727,-73.974783,40.750766,1,2012,1,11,Wednesday,Evening,3.2082131674807086
6.5,-73.97286,40.744582,-73.962047,40.761382,5,2013,10,15,Tuesday,Evening,1.291469678336096
16.5,-73.978563,40.790775,-74.00441,40.725654,1,2011,5,24,Tuesday,Morning,4.698664646140664
8.1,-73.98975899999999,40.734145,-73.966426,40.753608,1,2009,3,22,Sunday,Evening,1.8167753880075477
10.5,-73.988063,40.743891,-73.953503,40.771103,1,2011,5,14,Saturday,Midday,2.609114593947909
8.9,-73.95915699999999,40.809492,-73.978276,40.778265000000005,1,2009,2,14,Saturday,Midday,2.378233625043364
9.3,-74.008473,40.714178,-73.983345,40.738409999999995,1,2010,4,18,Sunday,Midday,2.129529952425709
5.7,-74.00057,40.742283,-73.994213,40.747512,1,2009,6,25,Thursday,Midday,0.49121687051526763
8.5,-73.971735,40.76288,-73.989447,40.757665,1,2014,4,23,Wednesday,Night,0.9945806577708668
4.5,-73.99249499999999,40.756725,-73.99133,40.750487,3,2011,9,24,Saturday,Midday,0.43532288755095233
8.5,-73.98599200000001,40.777592,-73.995097,40.749842,1,2012,4,27,Friday,Night,1.9757803587901919
11.3,-73.972995,40.755583,-73.9763,40.785801,1,2010,8,23,Monday,Evening,2.0951413267384678
7.7,-74.008504,40.725972,-73.98691600000001,40.729761,1,2012,3,10,Saturday,Night,1.1603418911054262
9.0,-73.97540699999999,40.752362,-73.953497,40.771332,2,2013,1,25,Friday,Late Night,1.7415670153026075
5.3,-73.99209499999999,40.744271999999995,-73.979407,40.744638,1,2012,1,20,Friday,Late Night,0.6647015688028935
10.5,-73.979446,40.786832,-73.981161,40.758848,1,2009,5,12,Tuesday,Morning,1.9357082373043848
10.0,-73.99154,40.72689,-73.97988000000001,40.72245,1,2014,12,5,Friday,Night,0.6833279520413176
6.5,-73.997227,40.737584000000005,-73.997675,40.723112,2,2010,8,23,Monday,Evening,1.00025535543506
7.5,-73.96314699999999,40.777590999999994,-73.978974,40.76188,1,2014,2,2,Sunday,Midday,1.3654595862484968
5.7,-73.988873,40.756879,-73.982876,40.750937,1,2012,6,22,Friday,Night,0.5168243098165016
6.5,-73.97904,40.766777000000005,-73.99033299999999,40.750955,2,2012,9,5,Wednesday,Morning,1.2428104802668665
14.5,-74.01344399999999,40.713573,-73.988354,40.759937,1,2014,6,7,Saturday,Afternoon,3.4625006103159803
11.7,-73.978148,40.7296,-73.985068,40.761343,1,2011,7,10,Sunday,Midday,2.2230788506097303
9.0,-73.97836,40.752487,-73.974213,40.760402,2,2013,9,24,Tuesday,Afternoon,0.5884060047145852
13.3,-73.97201700000001,40.760353,-74.006327,40.720307,1,2011,7,27,Wednesday,Night,3.2989776444279757
12.5,-73.98524499999999,40.764443,-73.987278,40.736093,1,2010,1,24,Sunday,Midday,1.9618050264202915
18.0,-73.947907,40.783582,-73.975212,40.73537,1,2014,5,22,Thursday,Evening,3.624928747793287
9.0,-73.995498,40.723335,-74.001677,40.739497,1,2014,2,7,Friday,Evening,1.1626768673614774
11.0,-73.988038,40.731913,-73.99038,40.756307,2,2013,10,28,Monday,Evening,1.6900196374908056
5.3,-73.983187,40.744202,-73.985405,40.754627,1,2011,12,9,Friday,Night,0.7296391312884025
12.9,-73.988667,40.748672,-73.944905,40.78344,1,2012,2,25,Saturday,Evening,3.319112443829923
4.5,-73.956152,40.767907,-73.96479599999999,40.760116,1,2013,2,24,Sunday,Evening,0.7031779927811395
9.3,-73.98150600000001,40.749595,-73.951964,40.770179,1,2010,5,3,Monday,Evening,2.100857280541677
5.5,-74.00301800000001,40.726949,-74.004635,40.737804,1,2013,1,27,Sunday,Evening,0.7548176761498953
6.5,-73.97528199999999,40.7592,-73.986425,40.748883,3,2011,11,17,Thursday,Evening,0.9210776395243849
7.5,-73.99040699999999,40.756446999999994,-73.97789,40.758832,2,2013,12,24,Tuesday,Morning,0.6755477254201799
7.5,-73.992913,40.730252,-73.976047,40.723552000000005,1,2014,1,30,Thursday,Evening,0.9971561165963968
12.9,-73.96893,40.75434,-73.989869,40.745543,3,2011,7,30,Saturday,Evening,1.2533384201140259
9.7,-73.989412,40.762997,-74.008382,40.74219,1,2009,8,5,Wednesday,Evening,1.7472824186377554
14.5,-73.994827,40.755626,-73.99854300000001,40.722898,2,2010,10,5,Tuesday,Midday,2.2697787836728307
5.3,-73.97764000000001,40.752354,-73.973148,40.75995,2,2009,5,28,Thursday,Midday,0.5751200798908498
5.0,-73.97080993652342,40.7589111328125,-73.96085357666014,40.76939010620117,3,2015,2,13,Friday,Late Night,0.8920691616749497
8.0,-73.99627685546875,40.72367858886719,-74.00981903076173,40.73538589477539,1,2015,1,17,Saturday,Evening,1.0757375094241814
6.0,-73.968385,40.799388,-73.956513,40.804875,1,2014,9,1,Monday,Midday,0.7275584105548787
15.7,-73.982483,40.745168,-73.96625300000001,40.80488,5,2010,8,17,Tuesday,Afternoon,4.212450282154378
6.1,-73.976527,40.751792,-73.977928,40.760659999999994,1,2011,2,16,Wednesday,Midday,0.6171295367579142
8.1,-73.997383,40.721624,-74.00422900000001,40.742559,1,2011,7,2,Saturday,Night,1.4903090337819787
8.5,-74.01056700000001,40.720052,-74.007512,40.703577,1,2014,9,11,Thursday,Evening,1.149572938868306
7.7,-74.00158,40.727669,-73.984548,40.729571,1,2010,4,29,Thursday,Evening,0.901473564958428
6.9,-73.969982,40.799655,-73.976287,40.780787,1,2010,1,12,Tuesday,Evening,1.3448106183370578
5.3,-73.97404499999999,40.747413,-73.96563,40.759532,5,2009,10,14,Wednesday,Morning,0.9461712373406614
10.5,-73.996398,40.723658,-73.971,40.760923,1,2011,3,7,Monday,Morning,2.897956405040825
9.5,-73.98291015625,40.76554489135742,-73.9776840209961,40.75398254394531,1,2015,5,7,Thursday,Evening,0.8444562864052928
14.1,-73.964826,40.755731,-74.011213,40.702096,1,2010,1,25,Monday,Morning,4.431088482070175
15.5,-73.97665699999999,40.765977,-73.959277,40.815397,1,2013,5,22,Wednesday,Night,3.5337726267851117
7.3,-73.995594,40.761115,-73.995594,40.761115,1,2009,3,18,Wednesday,Midday,0.0
5.3,-73.988282,40.74817,-73.97986999999999,40.752583,1,2011,2,14,Monday,Morning,0.5356048258051972
12.5,-73.97275,40.755752,-73.995207,40.754982,1,2013,2,21,Thursday,Morning,1.1766407596807857
4.5,-73.970398,40.76202,-73.962837,40.765637,2,2009,12,29,Tuesday,Afternoon,0.4680229947906111
15.5,-74.003225,40.706367,-73.991597,40.737647,1,2013,8,26,Monday,Evening,2.2455137532187774
4.1,-74.004023,40.725937,-73.99736800000001,40.736508,1,2010,7,27,Tuesday,Afternoon,0.8092919525489743
10.1,-73.974296,40.760254,-73.930871,40.761312,1,2012,5,3,Thursday,Evening,2.2739279510547057
10.0,-73.990218,40.733179,-73.98886800000001,40.748334,1,2012,10,26,Friday,Afternoon,1.0495562830514098
6.1,-73.991139,40.735065000000006,-73.998428,40.723038,1,2010,3,9,Tuesday,Evening,0.9144908669808881
10.9,-73.962967,40.772632,-73.996032,40.742663,1,2009,7,11,Saturday,Midday,2.6987391018328695
6.0,-73.986269,40.734596,-73.993002,40.722840999999995,1,2014,7,10,Thursday,Afternoon,0.885457082857596
14.5,-73.984771,40.74253,-73.96751400000001,40.7881,1,2013,3,29,Friday,Evening,3.2757337286114367
10.5,-73.97255200000001,40.756577,-73.98715200000001,40.756002,1,2014,4,9,Wednesday,Morning,0.7652101593308105
18.5,-73.9371,40.854727,-73.981092,40.786805,1,2013,11,27,Wednesday,Afternoon,5.226677947057577
8.5,-73.971928,40.763356,-73.98996700000001,40.738333,2,2012,8,20,Monday,Afternoon,1.9700659852122566
13.0,-73.954645,40.774088,-73.998644,40.763843,1,2014,11,9,Sunday,Morning,2.40887620129102
6.1,-73.98937,40.758767,-73.976262,40.765343,1,2012,3,17,Saturday,Morning,0.8228595064750219
8.5,-74.007265,40.743863,-73.993902,40.756042,3,2010,9,25,Saturday,Afternoon,1.0942976864001688
5.5,-73.99898529052734,40.75479507446289,-73.98974609375,40.76740646362305,1,2015,5,17,Sunday,Midday,0.9965895290035501
5.3,-73.982017,40.779022,-73.989502,40.76857,1,2011,6,7,Tuesday,Midday,0.8215770563302704
5.7,-73.96681099999999,40.759892,-73.974542,40.758145,3,2011,12,20,Tuesday,Evening,0.4222537991409458
12.5,-73.997675,40.761675,-74.00548,40.728635,1,2012,10,5,Friday,Morning,2.3192590103245183
7.3,-73.979258,40.77152,-73.956034,40.766115,1,2012,2,8,Wednesday,Midday,1.2714269604809425
8.5,-73.984797,40.768562,-74.00279499999999,40.760521999999995,1,2010,12,14,Tuesday,Midday,1.0935423400816393
4.5,-73.991062,40.751258,-73.99051700000001,40.757536,1,2009,12,24,Thursday,Late Night,0.43473159290919267
17.5,-73.99655600000001,40.742613,-73.955854,40.781943,1,2013,9,27,Friday,Morning,3.4529844131495198
6.1,-73.96102900000001,40.775213,-73.9692,40.7642,1,2009,9,11,Friday,Evening,0.8728760255970677
6.1,-73.998139,40.720447,-73.990843,40.728059,1,2010,8,12,Thursday,Afternoon,0.6500906856561884
6.0,-73.968522,40.801734,-73.98110799999999,40.783437,1,2014,11,12,Wednesday,Morning,1.425445665555464
6.5,-73.95982360839844,40.76261520385742,-73.95743560791014,40.776065826416016,1,2015,5,14,Thursday,Afternoon,0.9377692022281346
9.3,-73.985225,40.74389,-73.994357,40.72282,1,2009,4,4,Saturday,Afternoon,1.532391799457348
16.9,-73.988618,40.763822999999995,-74.007678,40.711548,4,2012,5,15,Tuesday,Afternoon,3.7473850515946436
4.1,-73.986405,40.745764,-73.994516,40.74057,1,2009,1,28,Wednesday,Morning,0.5559742254422423
10.0,-73.985045,40.768515,-73.988603,40.756767,2,2013,11,22,Friday,Morning,0.8328423685776167
17.0,-73.990207,40.756242,-73.993344,40.717353,1,2014,11,29,Saturday,Late Night,2.6921506550349386
10.0,-73.982421875,40.77595520019531,-73.9676284790039,40.76277160644531,5,2015,3,11,Wednesday,Afternoon,1.1954679348317645
15.5,-73.986808,40.753686,-74.014119,40.704789,1,2013,2,13,Wednesday,Morning,3.668850150050361
9.0,-73.99202700000001,40.748642,-74.01071800000001,40.713087,2,2014,7,2,Wednesday,Late Night,2.644523552361433
12.0,-73.985148,40.778857,-73.97036800000001,40.755142,1,2013,7,19,Friday,Morning,1.8120249569548008
6.1,-73.999703,40.733604,-73.992737,40.751005,1,2010,1,21,Thursday,Afternoon,1.2564556778151932
14.9,-74.00699200000001,40.719753,-73.977917,40.733295,1,2010,10,29,Friday,Evening,1.7870536097035763
4.5,-74.014013,40.713322,-74.009188,40.710232,5,2011,2,26,Saturday,Night,0.3308347275334698
4.9,-73.971575,40.750891,-73.980362,40.738879,1,2011,2,12,Saturday,Night,0.9489464177711785
10.0,-73.981974,40.753877,-73.966388,40.761403,4,2013,12,18,Wednesday,Afternoon,0.9674242265864303
4.1,-73.96632,40.758029,-73.97540500000001,40.752379,1,2011,12,4,Sunday,Midday,0.615254098469029
6.5,-73.98846800000001,40.737206,-73.97589,40.753933,1,2009,7,30,Thursday,Midday,1.3301955302791744
8.9,-73.990442,40.755465,-73.959774,40.763649,1,2010,3,27,Saturday,Evening,1.701814902752004
14.5,-73.949855,40.77632,-73.940392,40.820515,2,2014,9,27,Saturday,Midday,3.0936242795123188
17.0,-73.98673248291014,40.721229553222656,-73.95806884765625,40.76702880859375,1,2015,2,28,Saturday,Evening,3.502352970358661
8.9,-73.992087,40.725488,-73.992323,40.754085,1,2010,4,21,Wednesday,Night,1.9760222689918154
5.7,-74.005579,40.725521,-74.006501,40.735849,3,2010,4,30,Friday,Midday,0.7152709357629138
2.5,-73.984963,40.741865999999995,-73.984963,40.741865999999995,1,2014,10,20,Monday,Midday,0.0
7.3,-73.955281,40.764668,-73.96830899999999,40.760328,1,2009,10,11,Sunday,Afternoon,0.7448678963642384
8.9,-73.95231700000001,40.777126,-73.98345400000001,40.761034,1,2012,7,10,Tuesday,Morning,1.9726617041975778
18.5,-73.98665,40.725837,-73.982742,40.774057,1,2013,4,15,Monday,Night,3.33815958113924
12.9,-73.99639499999999,40.753372,-73.98468299999999,40.720293,2,2012,8,25,Saturday,Night,2.3665034803305973
7.5,-73.971404,40.759675,-73.981699,40.747502,1,2013,5,30,Thursday,Midday,0.998936537823753
8.1,-73.977427,40.7791,-73.950748,40.775053,1,2012,5,5,Saturday,Midday,1.4237005585383695
9.5,-74.014825,40.717129,-74.00800500000001,40.745927,3,2013,3,3,Sunday,Midday,2.021660395809514
11.3,-73.950513,40.795382,-73.965367,40.75937,1,2011,12,8,Thursday,Night,2.6068999207377073
5.0,-73.98016199999999,40.785778,-73.97179,40.79361,1,2014,5,26,Monday,Midday,0.6961985311106317
5.7,-73.988343,40.718725,-73.994148,40.727563,6,2011,9,27,Tuesday,Afternoon,0.6821626306747232
11.3,-73.987735,40.751555,-73.979922,40.777875,1,2009,11,4,Wednesday,Afternoon,1.8640471029732717
5.0,-73.978996,40.736324,-73.97552900000001,40.741046,2,2014,5,1,Thursday,Midday,0.37337011178131996
8.9,-73.97205500000001,40.794472,-73.992535,40.768240000000006,4,2010,9,12,Sunday,Afternoon,2.105610850422435
7.5,-73.990227,40.73787,-73.99915,40.723397,1,2014,2,9,Sunday,Afternoon,1.103807905288827
7.3,-73.990617,40.724673,-73.986299,40.746222,1,2011,8,22,Monday,Late Night,1.5060493674817887
6.1,-74.00156199999999,40.746357,-74.005637,40.731712,1,2012,6,7,Thursday,Morning,1.0341792283472386
12.5,-73.9852,40.723802,-74.00330699999999,40.733552,1,2012,5,19,Saturday,Evening,1.1631107310242237
7.0,-73.99153000000001,40.726952,-73.99903,40.739222,5,2013,12,6,Friday,Late Night,0.9343553702667291
4.1,-73.99010600000001,40.757132,-73.981684,40.759654,1,2011,8,30,Tuesday,Midday,0.473997933723463
5.7,-74.004171,40.721940999999994,-73.99216899999999,40.729151,2,2011,5,8,Sunday,Evening,0.8019926870813407
7.5,-73.991178,40.73285,-73.991027,40.718227,1,2014,7,24,Thursday,Evening,1.0104449254725814
8.1,-73.958407,40.775467,-73.97847800000001,40.749028,1,2009,12,24,Thursday,Morning,2.1073406407061612
9.7,-73.982375,40.772222,-73.991525,40.738824,1,2011,6,2,Thursday,Night,2.356893360678787
15.3,-73.94984000000001,40.77618,-73.989275,40.730794,1,2011,10,22,Saturday,Evening,3.754412988008594
8.0,-74.00184200000001,40.73258,-73.992457,40.719744,1,2014,4,23,Wednesday,Late Night,1.0139882701183323
4.5,-73.989385,40.753822,-73.997447,40.741439,1,2012,1,16,Monday,Evening,0.9540541751106403
11.5,-73.965491,40.790707,-73.982573,40.771446000000005,1,2013,5,14,Tuesday,Evening,1.6031413205713174
5.0,-73.9938,40.727017,-73.9859,40.735097,1,2012,11,18,Sunday,Late Night,0.6948489665219694
9.7,-73.978262,40.772901,-73.954995,40.787659999999995,1,2010,2,9,Tuesday,Morning,1.5880878407238357
4.5,-74.005213,40.751473,-74.007834,40.745989,1,2013,3,20,Wednesday,Midday,0.4030049685316604
9.0,-73.94933,40.77703,-73.96464,40.79185,1,2014,1,12,Sunday,Night,1.3000891293161012
4.5,-73.98647199999999,40.757958,-73.992449,40.742742,1,2011,12,20,Tuesday,Midday,1.0969530860673784
7.7,-73.96945500000001,40.769265,-73.979989,40.744808,1,2010,5,8,Saturday,Midday,1.7775879780832347
5.5,-73.97880554199219,40.76226425170898,-73.98271179199219,40.77152633666992,1,2015,5,6,Wednesday,Evening,0.6718433859599678
5.3,-73.992248,40.742757,-73.977075,40.743282,5,2009,1,3,Saturday,Afternoon,0.7951557980412415
8.5,-73.992278,40.75053,-73.975246,40.756449,3,2013,6,24,Monday,Afternoon,0.9808463474048922
7.7,-73.986804,40.766568,-74.004601,40.734191,1,2010,3,9,Tuesday,Late Night,2.4233880739248925
3.5,-73.955997,40.775749,-73.951623,40.78212,2,2012,12,9,Sunday,Midday,0.4961570291108473
6.6,-73.997896,40.751402,-74.006073,40.743072999999995,2,2009,3,22,Sunday,Late Night,0.7172469398336788
7.5,-73.99580999999999,40.738911,-73.99869699999999,40.724733,1,2009,3,18,Wednesday,Afternoon,0.9912593765555392
11.0,-73.982117,40.77268,-73.958744,40.765684,1,2014,2,6,Thursday,Morning,1.3151897402940058
9.5,-73.994392,40.760869,-73.972337,40.749789,1,2014,8,25,Monday,Evening,1.3851991235766268
6.1,-73.95360500000001,40.766895,-73.96458,40.756273,5,2011,10,7,Friday,Morning,0.9319980480058326
3.5,-73.999084,40.728014,-74.001069,40.731779,1,2014,10,17,Friday,Midday,0.28014708935925803
10.0,-73.974952,40.751817,-73.947987,40.778005,1,2014,12,3,Wednesday,Late Night,2.294743923373136
4.5,-73.96876800000001,40.786001,-73.967207,40.793656,1,2014,11,22,Saturday,Midday,0.5352088379687191
8.1,-74.002615,40.745028000000005,-73.987668,40.770363,1,2009,5,9,Saturday,Morning,1.917442675484416
7.3,-73.969594,40.757689,-73.99194,40.770491,1,2010,11,24,Wednesday,Evening,1.4663436439346584
5.5,-73.971299,40.75795,-73.974755,40.749093,1,2013,5,7,Tuesday,Morning,0.6381729814280496
6.5,-73.989655,40.745984,-73.995026,40.739804,2,2012,12,1,Saturday,Afternoon,0.5112835421628695
13.0,-74.007698,40.73357,-73.971487,40.754692,3,2012,11,3,Saturday,Evening,2.392409956310365
12.9,-74.00585500000001,40.74272,-73.99157,40.715163,1,2011,10,9,Sunday,Late Night,2.045771807828807
7.5,-73.9904556274414,40.73105239868164,-73.97930145263672,40.748008728027344,2,2015,1,12,Monday,Evening,1.3091071243592487
12.5,-73.957987,40.778965,-73.999452,40.723543,2,2010,1,29,Friday,Afternoon,4.40184780923119
14.0,-73.958977,40.771846999999994,-73.996915,40.756305,1,2013,8,21,Wednesday,Morning,2.2573033340399786
9.0,-73.985235,40.723467,-74.00761700000001,40.72591,1,2014,2,1,Saturday,Late Night,1.1841457845439978
14.5,-73.9957275390625,40.72501373291016,-73.992919921875,40.74259567260742,1,2015,3,13,Friday,Midday,1.2237311730506517
9.0,-73.984712,40.760187,-73.97353199999999,40.74557,6,2014,12,11,Thursday,Midday,1.1672874994038007
7.7,-73.98152900000001,40.74114,-73.959059,40.773574,2,2009,9,13,Sunday,Late Night,2.530958061159543
6.5,-73.974958,40.792699,-73.96089,40.806959,1,2013,10,2,Wednesday,Morning,1.2297779240882656
5.0,-73.98190307617188,40.77058792114258,-73.98790740966798,40.77532577514648,1,2015,4,13,Monday,Evening,0.45375283841861846
5.3,-73.962354,40.769858,-73.971871,40.757091,1,2011,5,3,Tuesday,Afternoon,1.0130649958252864
8.5,-73.95636749267578,40.77892684936523,-73.9769515991211,40.78984451293945,1,2015,2,16,Monday,Midday,1.3148716809949628
9.0,-73.976228,40.763946999999995,-73.975332,40.751612,1,2014,10,21,Tuesday,Midday,0.8536079098480228
8.5,-73.985355,40.744147,-73.97636,40.762027,1,2013,1,27,Sunday,Midday,1.322139871526054
5.3,-73.97867600000001,40.744907,-73.991974,40.749254,1,2010,6,25,Friday,Morning,0.7581639259026299
4.1,-73.961178,40.76919,-73.965437,40.771846999999994,4,2011,5,12,Thursday,Midday,0.28875291394396163
9.5,-73.987571,40.76557,-73.968369,40.791453999999995,1,2013,10,9,Wednesday,Evening,2.0514050956972016
9.3,-73.98303,40.763775,-73.948487,40.77992,1,2010,1,22,Friday,Evening,2.1241241626066336
10.5,-73.98686,40.76118,-73.97626,40.785627000000005,6,2013,1,13,Sunday,Midday,1.7779633663768524
8.5,-73.987142,40.740575,-73.987273,40.733062,1,2009,5,13,Wednesday,Morning,0.5191754626847852
6.5,-73.983822,40.749815000000005,-73.98416,40.758201,1,2013,9,22,Sunday,Morning,0.579722369611025
6.5,-73.99264000000001,40.730145,-74.00649,40.738057,2,2010,12,3,Friday,Midday,0.908154217592344
9.7,-73.987782,40.73833,-73.967177,40.760987,1,2012,4,21,Saturday,Midday,1.901128835805834
4.1,-73.986285,40.768089,-73.990463,40.761213,2,2009,8,21,Friday,Evening,0.5230137687796302
15.7,-73.991098,40.728418,-73.940043,40.797678000000005,2,2011,5,15,Sunday,Late Night,5.4811013556214085
7.5,-73.99333299999999,40.730861,-73.990709,40.714102,1,2013,11,25,Monday,Late Night,1.1661308171015643
4.5,-73.994467,40.75017,-74.003252,40.752183,1,2010,4,14,Wednesday,Morning,0.48042652183624357
6.9,-73.97007099999999,40.765724,-73.982537,40.769165,1,2009,10,19,Monday,Midday,0.6943504174708722
2.5,-73.99091999999999,40.73621,-73.991107,40.73597,1,2009,5,2,Saturday,Late Night,0.019257940713087934
4.1,-73.96354699999999,40.76928,-73.96826300000001,40.761885,1,2009,1,21,Wednesday,Midday,0.5674593039275256
8.5,-74.003907,40.725679,-74.006731,40.739836,2,2013,10,13,Sunday,Midday,0.9893266147014029
6.5,-73.99571990966798,40.76467514038085,-74.00513458251955,40.74805068969727,1,2015,5,24,Sunday,Late Night,1.2499431879044982
5.5,-73.978762,40.782787,-73.987148,40.776216999999995,6,2013,5,18,Saturday,Midday,0.6313603687122057
7.0,-73.97129699999999,40.753977,-73.962908,40.770883000000005,2,2014,4,19,Saturday,Afternoon,1.2479461220246029
10.0,-73.98814300000001,40.768792,-73.99157,40.750695,1,2012,10,6,Saturday,Late Night,1.2632572351216214
4.9,-73.990088,40.746742,-73.984623,40.754215,2,2009,8,27,Thursday,Evening,0.590312802781174
6.1,-73.98625,40.762268,-73.991037,40.750562,1,2011,8,8,Monday,Late Night,0.8467743042194149
6.5,-74.000062,40.727857,-73.98814,40.72037,5,2009,12,30,Wednesday,Night,0.8108008953714111
12.9,-73.981287,40.779225,-73.992552,40.758722,1,2009,7,23,Thursday,Evening,1.5344644318944116
13.3,-73.9812,40.753767,-74.00298000000001,40.715407,1,2012,5,23,Wednesday,Midday,2.8854824116545945
5.3,-73.97155,40.762043,-73.979837,40.760641,2,2010,12,2,Thursday,Evening,0.44440385653839315
8.0,-73.979252,40.78688,-73.96124499999999,40.77611,1,2013,6,28,Friday,Morning,1.2006018661524045
4.9,-73.989657,40.729890000000005,-73.989961,40.720488,1,2010,6,6,Sunday,Night,0.649850505642015
5.3,-73.998432,40.739705,-73.98819,40.737843,1,2009,12,3,Thursday,Midday,0.5514366096827651
4.5,-73.978075,40.729688,-73.993148,40.735062,1,2013,10,28,Monday,Late Night,0.8722115154997077
8.5,-73.983845,40.757241,-73.986486,40.760833,2,2012,2,19,Sunday,Evening,0.28409355066820435
4.9,-73.987668,40.750440000000005,-73.974825,40.751090000000005,1,2009,8,15,Saturday,Evening,0.673769429534468
12.5,-73.991885,40.749942,-73.99776800000001,40.718072,2,2014,10,30,Thursday,Night,2.2235782342957826
12.5,-74.00887,40.714172999999995,-73.974135,40.759947,1,2009,10,27,Tuesday,Morning,3.6484284387677355
7.5,-73.996945,40.757672,-73.977007,40.785059,1,2013,12,10,Tuesday,Late Night,2.160934529696427
8.5,-73.94775600000001,40.775171,-73.965751,40.771328999999994,2,2011,10,10,Monday,Midday,0.9783418515620498
7.0,-73.977776,40.77881,-73.96561,40.791306,1,2013,6,24,Monday,Midday,1.072694031232826
